distance
15.972181735281705
18.222065126189417
17.975229192540567
15.890464332679255
15.684653752072204
18.746656593012226
16.742272059459758
18.03749179611022
16.494011594388677
15.500169628218593
16.6642016931915
16.70717531524473
15.833190018622561
15.2599789087718
17.155128608638247
13.898896852170761
17.378807650866158
17.81693601101406
16.391829916715775
15.899052842503199
16.4017115795193
15.993420394263643
18.033243109515904
18.32177250102564
20.819597907575837
16.94489454058617
16.90009393244582
16.27528577816893
17.124773411586137
16.749302706244038
19.5184935612267
15.221170011586427
14.598285966778388
19.202072757762355
19.45472227619335
17.860921040715496
15.894027570019086
17.070085280601795
15.896194796002664
16.4394965462099
16.477627268327346
15.040865966778311
15.90807548909997
16.082029343945145
16.760254617143865
13.171343619279256
16.30261232469639
15.64398036067517
16.060499973333297
16.6773871499917
16.68772827206153
18.951940088396245
16.921091576200457
15.335352287369128
16.02796384787944
18.76876533507851
16.25230437055402
14.833150899143597
16.756256717185735
16.871512160990815
16.766348525256696
17.16598349281346
16.950108033270055
15.005024054601295
15.228512422022963
16.739869361351836
16.553231886569726
14.183236956448681
17.207981306304596
18.027647180173496
18.680743375489083
16.58338755128578
17.718755379838598
17.314215648233098
15.319254048243721
15.578317460228954
15.921843190667158
16.517921042162925
17.31136010862214
15.881827766153043
18.347996540572638
17.366954290069053
16.542489908093252
18.215313294863023
16.916862747835236
16.086874632833453
18.445767461782296
15.332573202785197
16.146416402463075
17.548118244055722
19.29998170169468
19.635233155311372
17.948919200641775
18.22599632954845
15.855929251215294
14.021220598047437
16.130756015829594
17.8162174229015
18.643313565827214
14.621706659364028
